timestamp_us,t_s,imu_wx_rad_s,imu_wy_rad_s,imu_wz_rad_s,imu_ax_m_s2,imu_ay_m_s2,imu_az_m_s2,mag_x,mag_y,mag_z,baro_alt_m,baro_alt_rel_m,baro_z_down_rel_m,gps_available,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_n_m,gps_e_m,gps_d_m,gps_vn_m_s,gps_ve_m_s,gps_vd_m_s,gps_fix_type,gps_sats,gps_eph_m,gps_epv_m,gps_interp_n_m,gps_interp_e_m,gps_interp_d_m,gps_interp_vn_m_s,gps_interp_ve_m_s,gps_interp_vd_m_s,px4_local_n_m,px4_local_e_m,px4_local_d_m,px4_local_vn_m_s,px4_local_ve_m_s,px4_local_vd_m_s,att_q0,att_q1,att_q2,att_q3,att_roll_rad,att_pitch_rad,att_yaw_rad,est_q0,est_q1,est_q2,est_q3,est_vn_m_s,est_ve_m_s,est_vd_m_s,est_n_m,est_e_m,est_d_m,ias_m_s,tas_m_s,px4_wind_n_m_s,px4_wind_e_m_s,px4_wind_d_m_s
2587155053,85.89999999999998,0.006890335734615388,0.008812000884615385,-0.0027818199288461532,0.9073914642307692,0.3883723342307693,-9.193091215384618,,,,417.3460671428571,103.86919714285713,-103.86919714285713,1,47.3842522,8.1515363,518.073,29.065519046759054,65.73979033506306,-110.78699999999998,-1.9480001,13.444,-0.42600003,4.0,18.0,0.49100003,0.84400004,29.030027930600802,65.97809162562754,-110.78761993190201,-1.9648268141990148,13.442494539656764,-0.4138670744033578,29.560113554317493,68.27622956329957,-104.6854200678656,-1.8751004591776108,13.287900269211919,-0.20846386041599568,0.5871587904989832,-0.04858678849272642,0.042719045119036445,0.8068822896245894,0.011981922996385785,0.12893028553855324,1.8842300668840473,,,,,,,,,,,12.90567520610687,13.451483159611382,-0.46003891745397085,0.013928288836215259,0.0
2587255053,86.0,-0.009168674944,0.029179754738800003,0.0025588253032,1.015933745408,0.36475057217600004,-9.985760048000001,,,,417.15997000000004,103.68309999999998,-103.68309999999998,0,,,,,,,,,,,,,,28.83341214112514,67.2982472434021,-110.79105426740719,-2.058044443133782,13.434154501192205,-0.34665220765557536,29.35768312090089,69.60969118823688,-104.70002387821437,-1.9347571804339045,13.272422778739447,-0.14663121841959495,0.5870892903157501,-0.04885438833505107,0.04328154205565445,0.8068867346106999,0.012589413811720502,0.13002623610902728,1.8843940661547636,,,,,,,,,,,12.93136883173425,13.477596374909487,-0.4598353941368723,0.014005480283445509,0.0
2587355053,86.10000000000002,-0.09930472279166665,0.06703428900000001,-0.0009211690035000001,1.2175453758333334,0.37490595408333327,-10.854371570833335,,,,417.235905,103.75903499999997,-103.75903499999997,1,47.3842486,8.151572,518.08,28.66476888001818,68.43058432143586,-110.79400000000004,-2.138,13.427001,-0.289,4.0,18.0,0.49100003,0.841,28.635348433436036,68.62224744229675,-110.79349999497936,-2.14007144937141,13.423358034848576,-0.2913571686689661,29.14895135483903,70.94138286416349,-104.71392308431473,-1.986959436689541,13.251714141939608,-0.16394652389509853,0.5867206387529706,-0.05058859153689806,0.043736732730393996,0.8070234619174483,0.011331281512095412,0.13336988958939777,1.8850899253331819,,,,,,,,,,,12.941685878489327,13.48857181773399,-0.459671031905,0.013645809096666814,0.0
2587455053,86.19999999999993,-0.1467542375384615,0.06258833207692309,-0.0056323415807692295,1.3163244219230767,0.34293563384615394,-11.58746328076923,,,,417.1724242857143,103.69555428571425,-103.69555428571425,0,,,,,,,,,,,,,,28.428555387944066,69.96942619298838,-110.78998551532314,-2.154631436518456,13.397752038142146,-0.30792544496731533,28.934831739235335,72.27153783815712,-104.73375383343178,-2.0413764943135746,13.230170881836475,-0.2825050985190265,0.5861666536539724,-0.05640306645818364,0.041577978983192224,0.8071546106176388,0.001006399677598289,0.14025462787275408,1.8854568979731265,,,,,,,,,,,12.921047212597005,13.466920399566865,-0.4595101575012624,0.013247229340907642,0.0
2587555053,86.29999999999995,-0.07139411052083333,0.05486436087916668,0.0006319556016666663,1.3265491599999997,0.3451139804166666,-12.191283566666664,,,,417.33763500000003,103.86076499999997,-103.86076499999997,1,47.3842449,8.1516076,518.073,28.25288676372909,71.1138410699134,-110.78699999999998,-2.167,13.376,-0.32200003,4.0,18.0,0.49,0.83800006,28.220810756894746,71.31153123528428,-110.79239345847607,-2.178304112678559,13.373709627222478,-0.3579071622956203,28.715555098554663,73.6015196493299,-104.76769828851171,-2.080113673364945,13.208140637148214,-0.4597839007820886,0.5856460128788352,-0.06323310776729363,0.037504669615384616,0.807225710765169,-0.013661829033943418,0.1465396983258098,1.8853116768018894,,,,,,,,,,,12.70013233094272,13.236808800603946,-0.4594261893770476,0.013277502669540805,0.0
2587655053,86.39999999999998,-0.13695505464,0.005198215344000004,-0.023362969871999997,1.3376538812000005,0.6082927721599999,-11.154010116000002,,,,417.44982500000003,103.97295499999998,-103.97295499999998,0,,,,,,,,,,,,,,28.007695303872726,72.62499987770587,-110.82822801083869,-2.2534095055332477,13.358492214575335,-0.5964769071339722,28.494140928495895,74.9287464689008,-104.82043820364923,-2.0982142168099056,13.180985848051373,-0.6795223117936591,0.5851181615549982,-0.06776274695843783,0.03600969510225726,0.8073088084270871,-0.021405489079913853,0.15213701103454302,1.8856379260707996,,,,,,,,,,,12.654684697266632,13.189983326972667,-0.4593528646693846,0.01336712696463638,0.0
2587755053,86.5,-0.11487390828000002,-0.00019126571599999864,-0.05139454024000001,1.2715632568,0.39867490404,-11.030273863999998,,,,417.56839999999994,104.09152999999998,-104.09152999999998,1,47.384240999999996,8.1516431,518.146,27.81874074975981,73.78956058013613,-110.85999999999996,-2.3200002,13.345,-0.808,4.0,18.0,0.48900002,0.83400005,27.793122816277773,73.94350128719488,-110.86661623209878,-2.317986552637348,13.347416420559847,-0.820542074761233,28.271047092624976,76.25364292037449,-104.89137434288226,-2.124661787916787,13.162664664676612,-0.8483811233770646,0.5854548069738811,-0.07209328039817355,0.030515727490649545,0.8069155870421394,-0.03558893483174972,0.15266946300817694,1.883537644285217,,,,,,,,,,,12.631757797385621,13.166366361201888,-0.4593155013088503,0.014059116372723456,0.0
2587855053,86.60000000000002,-0.05668342783199999,-0.0176930764792,-0.04947310728,1.2412668340000002,0.28147898407999994,-10.236874863999999,,,,417.51932857142856,104.04245857142855,-104.04245857142855,0,,,,,,,,,,,,,,27.567155333857023,75.30136233560931,-110.92497586955857,-2.3002248223502186,13.368730882585485,-0.9311716483806469,28.04662089998268,77.57715401627988,-104.97609719778316,-2.134574067483547,13.15825598294077,-0.9614720477658469,0.5869263961907148,-0.07561930190150994,0.025792686087525843,0.8056880021640248,-0.04777830369506064,0.152720476815641,1.878767529011379,,,,,,,,,,,12.505391546703297,13.034325201923076,-0.4592854889140561,0.014874237022050738,0.0
2587955053,86.69999999999993,-0.05995983540800001,0.017459459907999998,-0.045895863839999995,1.3382931874,0.4421674104,-10.839016879999999,,,,417.54348285714286,104.06661285714283,-104.06661285714283,1,47.384237,8.1516786,518.261,27.373462786950434,76.46528009047873,-110.97499999999997,-2.285,13.387001,-1.026,4.0,18.0,0.48800004,0.83100003,27.341566639214104,76.65332588044424,-110.98611169444999,-2.289822056082083,13.390635013279251,-1.038719053465865,27.821096735797727,78.90254487788046,-105.0718074612938,-2.1248555982767243,13.153144742018723,-1.0299678569311088,0.5885699455705053,-0.07649038325632941,0.0227215290948397,0.8044987673742703,-0.05411790352110514,0.15038545265695427,1.8742754452482597,,,,,,,,,,,12.614993691542288,13.148096704975124,-0.45940145378624064,0.01597768682052866,0.0
2588055053,86.79999999999995,-0.031532530207999995,0.014058405580000004,-0.04572761488,1.2384394898000004,0.19554323600000006,-11.303613808000001,,,,417.76695142857153,104.29008142857141,-104.29008142857141,0,,,,,,,,,,,,,,27.11825117512161,77.96989655863172,-111.06390833696217,-2.323582863210017,13.416077940390156,-1.1277693472827444,27.598387587979058,80.2281076171922,-105.17646906995564,-2.105399806743796,13.150582808516164,-1.132925567462934,0.5900355532501484,-0.07933869166369578,0.020696151961972668,0.8032028713012477,-0.061125777828463915,0.15246288944693276,1.869773719826548,,,,,,,,,,,12.579292102360663,13.111176213635028,-0.4595474363603156,0.01714042652506264,0.0
2588155053,86.89999999999998,0.173755545472,-0.046503221132000006,-0.02703577464,1.384706486,0.40531208784,-9.755071979999999,,,,417.799605,104.32273499999997,-104.32273499999997,1,47.3842329,8.1517143,518.42,26.91705287459284,79.15607407685151,-111.13399999999996,-2.354,13.439001,-1.2080001,4.0,18.0,0.48600003,0.82900006,26.8941731235261,79.29020743935857,-111.14487817297419,-2.349287796038812,13.434238666209437,-1.2241920298749285,27.378791016690382,81.55486133138484,-105.29443933309618,-2.086797230814714,13.153993450207668,-1.2607763242270122,0.5915580296041308,-0.08086459728270223,0.01946469463080895,0.8019607170826162,-0.06526374843987132,0.1533295898182263,1.8654906707063146,,,,,,,,,,,12.314232246468723,12.835969061689248,-0.45984073921273155,0.01901241766867588,0.0
2588255053,87.0,0.33633377080000004,-0.023607404335999997,-0.012724584888000004,1.1329738084,0.27541702151999997,-9.495422527999999,,,,417.8907671428572,104.41389714285712,-104.41389714285712,0,,,,,,,,,,,,,,26.66315786639019,80.64454268276592,-111.2547143298223,-2.301708999984815,13.38615371275061,-1.3876808210191984,27.161059779577464,82.88448065492958,-105.41924977042254,-2.0722743020422536,13.163274919014084,-1.2891986132394366,0.5932507416414039,-0.073547044421352,0.025412884521205114,0.8012459763815358,-0.04707558364588494,0.14855776201134677,1.8634182641457444,,,,,,,,,,,12.180996076447876,12.69671950888031,-0.4601732149551602,0.021073000830491035,0.0
2588355053,87.10000000000002,0.4836893580000001,-0.025172415848000007,0.017180111556,1.3432539632,0.13216099587999997,-9.329755376000001,,,,418.14619,104.66931999999997,-104.66931999999997,1,47.384228799999995,8.1517498,518.6370000000001,26.460642961527135,81.8317935871941,-111.35100000000006,-2.26,13.344001,-1.531,4.0,18.0,0.48400003,0.82600003,26.432179926479755,82.00283079217799,-111.36742794078792,-2.2623651248822543,13.34879514614432,-1.5205168068232806,26.942599679907456,84.2175301567461,-105.5429211001272,-2.0739027604569173,13.175581013831717,-1.2682386417836002,0.5948357307396597,-0.062352917752580624,0.03837031926222681,0.8004990207393038,-0.012886601041081754,0.14599481876256987,1.8625313975875555,,,,,,,,,,,12.050584765744084,12.560476422182111,-0.4605805665060031,0.02393076965438649,0.0
2588455053,87.19999999999993,0.24700438555999996,0.00069873642,0.025035780168,1.2944869284,0.33786438757199994,-10.18310124,,,,418.3614728571428,104.88460285714284,-104.88460285714284,0,,,,,,,,,,,,,,26.201467151515182,83.38920677486337,-111.50058787260173,-2.281536113633608,13.38765504842462,-1.4355432056502297,26.721941226123366,85.55231150534433,-105.66338007375467,-2.125760919735136,13.192851303325684,-1.238158450400945,0.5953448365792915,-0.04764243309133927,0.0564756790816263,0.8000626661901501,0.03399925697410308,0.14397588098850322,1.8645866831092335,,,,,,,,,,,11.854443605560451,12.35586223387549,-0.4610129632578588,0.027055189023688538,0.0
2588555053,87.29999999999995,0.004269983883999996,-0.07879003216,-0.0033356696816000003,1.2731250791199997,0.4794461333600001,-8.385180988,,,,418.5654366666667,105.08856666666664,-105.08856666666664,1,47.3842248,8.1517853,518.894,26.015364998717757,84.50751309753669,-111.608,-2.2970002,13.419001,-1.3670001,4.0,18.0,0.48200002,0.822,25.971049364266197,84.7618437469677,-111.63359176470588,-2.3110282784313725,13.423455862745097,-1.3806490316980393,26.492914128030833,86.88756107866654,-105.78190300778857,-2.2170193734097507,13.190368152347583,-1.2377682279957953,0.5947937871869645,-0.04039117110477614,0.06600897722777829,0.8001446968283641,0.05821684550723492,0.1436545702117087,1.8673095461462357,,,,,,,,,,,12.070131507219637,12.58146551604364,-0.46168257369793836,0.03091397796116981,0.0
2588655053,87.39999999999998,0.078661190792,0.025894385083999997,0.02759045966,1.24707177448,0.2009355732000001,-9.2710716,,,,418.5717199999999,105.09484999999998,-105.09484999999998,0,,,,,,,,,,,,,,25.741862177404585,86.0771656823784,-111.76594470588235,-2.383577298039216,13.446495078431372,-1.451237217972549,26.252293341994047,88.2270371789881,-105.89487820625,-2.325890660550595,13.190657291071428,-1.1360711444315477,0.5949884457909401,-0.03722817735547694,0.06396816759922362,0.8003192691685189,0.0586652650378115,0.1361295335036451,1.8670155156457706,,,,,,,,,,,12.202533986676817,12.719558443852303,-0.4624346439060623,0.0350280470416493,0.0
2588755053,87.5,0.05323117787200001,0.030375932964000003,0.017850786348,1.5131220632,0.6454411636,-10.054799584,,,,418.68169333333327,105.20482333333332,-105.20482333333332,1,47.3842206,8.151820899999999,519.164,25.54782313752007,87.19076984577453,-111.87799999999999,-2.4450002,13.466001,-1.511,4.0,18.0,0.48100004,0.82100004,25.5111226503224,87.39823198133519,-111.89371759247686,-2.454277413120491,13.467917702899166,-1.485085147875994,26.001820674725213,89.56632993970517,-105.99861645681756,-2.438773541397648,13.200358723057246,-1.0584055482608739,0.5937749797468355,-0.03609011420506329,0.06771559820084389,0.8009634156118143,0.0663015610367078,0.13867302933733555,1.870346428753753,,,,,,,,,,,12.149368740520785,12.6644690694381,-0.4631202220420778,0.03852689820299691,0.0
2588855053,87.60000000000002,-0.09576172737999998,-0.0076114070227999995,-0.0240663183108,1.2235404907999998,0.3043429259999999,-10.325477656,,,,418.9186271428571,105.44175714285711,-105.44175714285711,0,,,,,,,,,,,,,,25.271813265882717,88.7510106430505,-111.99620580633228,-2.5147704564205116,13.480415765621954,-1.316104630635477,25.73946987322732,90.90545550015001,-106.10483199479948,-2.568645871427143,13.194228071827183,-1.0957450495409542,0.5929111382354962,-0.035607937600237435,0.07061335954006685,0.8013750674638382,0.0717263656832828,0.1412750358746549,1.87270080183316,,,,,,,,,,,12.144696690701409,12.65930436212743,-0.46377762813843004,0.04176508755806085,0.0
2588955053,87.69999999999993,-0.0176517200016,0.025610877960000004,0.0020799249744,1.2802620138,0.39227706384,-9.97924746,,,,418.9684571428571,105.49158714285711,-105.49158714285711,1,47.3842163,8.1518568,519.369,25.069149327482283,89.89663830829737,-112.08300000000003,-2.5660002,13.491,-1.1730001,4.0,18.0,0.48000002,0.81900007,25.02740225117158,90.10315446462923,-112.10044992727875,-2.5947772730561427,13.487020268558918,-1.1877713027184262,25.463913700235878,92.24370949466278,-106.21978285259665,-2.684081274265382,13.17856397321393,-1.1559811176188384,0.5934387766286645,-0.038467291385836884,0.0665426166618642,0.8012007151368704,0.061622943857544285,0.1410854528308483,1.8709204460670854,,,,,,,,,,,12.275823532458126,12.795854236849253,-0.4644573983725279,0.04505223816759257,0.0
2589055053,87.79999999999995,-0.030537533215999998,0.013803535784,0.0095741002536,1.0460958548,0.37986474864,-11.148186964000004,,,,418.92699666666675,105.45012666666666,-105.45012666666666,0,,,,,,,,,,,,,,24.754777185471177,91.45178736694662,-112.21440491505855,-2.782703042377261,13.461031034306448,-1.2842331502886362,25.180423967302975,93.57823744992066,-106.33816579279704,-2.788179190821753,13.155584850771746,-1.176067225663317,0.5930729978357533,-0.039825923866572986,0.06657467706916473,0.8014026475615925,0.060118870566738584,0.1432903259631232,1.871711364600064,,,,,,,,,,,12.61765311652013,13.152714849329014,-0.4651489852415431,0.04836525864412831,0.0
2589155053,87.89999999999998,-0.0774758314,0.0484484922,0.010056268024000002,1.3943484819999998,0.4313881416000001,-12.09627182,,,,419.1409614285714,105.66409142857141,-105.66409142857141,1,47.3842114,8.1518926,519.597,24.523683822279573,92.59496953292498,-112.31099999999998,-2.9420002,13.439001,-1.366,4.0,18.0,0.47900003,0.81600004,24.478953816250023,92.79839911470881,-112.33230385492041,-2.9533723645482683,13.43566508925141,-1.3880620068050842,24.88737507800376,94.91184436789057,-106.46561546841252,-2.890650892390609,13.112672846022317,-1.3204442210373168,0.5923549848323743,-0.04149344414013635,0.06569362201338504,0.8019214913263073,0.056830276304785245,0.144883233163322,1.8732976302552145,,,,,,,,,,,12.789629229500123,13.331613073627185,-0.4655230330631261,0.05018554694047309,0.0
2589255053,88.0,-0.3098824088,0.10131130564000002,-0.0241492351,1.30923471222,0.21242377600000012,-11.904258100000002,,,,419.14322,105.66634999999998,-105.66634999999998,0,,,,,,,,,,,,,,24.185334241420364,94.13376462464606,-112.47214798594592,-3.0280222565547583,13.413767289930227,-1.5328828470642686,24.582118015843644,96.2442149013073,-106.61049329407764,-2.9928253782920073,13.06158896665233,-1.5511618813847186,0.5914245141164702,-0.04610081573395643,0.06369790732812354,0.8025151537557438,0.04826610720241221,0.14989914490000453,1.875003668834167,,,,,,,,,,,12.689109971542804,13.227438081843838,-0.46572941265961487,0.05121763688068625,0.0
2589355053,88.10000000000002,-0.3306896844,0.022471412080800005,0.0172247848768,1.2032219443999999,0.33196990823999994,-10.140257588,,,,419.53340333333335,106.05653333333332,-106.05653333333332,1,47.3842061,8.1519282,519.878,23.933690521008355,95.27822628128267,-112.59200000000004,-3.0920002,13.395,-1.6570001,4.0,18.0,0.47700003,0.814,23.88912999626573,95.47002835067775,-112.61487394310919,-3.0982190461346923,13.390782616739251,-1.683448103868058,24.26808571206061,97.57136299292362,-106.77857462750941,-3.0556626463002847,13.027294293823552,-1.7502800790227675,0.5910387878477534,-0.0592011648009492,0.05421083377650108,0.8026334327479938,0.017262933637276327,0.15979607677589855,1.8735242500298852,,,,,,,,,,,12.421090328458943,12.94700555624297,-0.4661207911373964,0.052725015529041526,0.0
2589455053,88.19999999999993,-0.20716378991999998,0.0211312844964,0.042129876079999996,1.1340011504,0.18331784319999997,-9.168555911999999,,,,419.6731957142857,106.19632571428568,-106.19632571428568,0,,,,,,,,,,,,,,23.577430746527174,96.81167684952415,-112.77487634314515,-3.14171964864373,13.361282174232613,-1.8684509289104336,23.950118285895716,98.89590147799771,-106.95916765825272,-3.08960566137322,13.004398043161185,-1.8009422037614726,0.589008945369798,-0.06977433111579408,0.0417567732612157,0.804022459645968,-0.015249195885863952,0.16210154566018492,1.8758390925437602,,,,,,,,,,,12.318826635335235,12.841083520739446,-0.4666100436410606,0.05448384661320287,0.0
2589555053,88.29999999999995,0.005809652743999998,0.025002166023999996,0.07415664276000002,1.3191548952000005,0.38199531999999997,-8.514025603999999,,,,419.6486685714285,106.17179857142855,-106.17179857142855,1,47.3842005,8.151963799999999,520.198,23.310301372508732,97.96148302952051,-112.91199999999998,-3.1790001,13.336,-2.0270002,4.0,18.0,0.476,0.81200004,23.266188949477243,98.14975627677337,-112.9368375521475,-3.1833166047428874,13.333664845524593,-2.006266851672432,23.63034115466443,100.21995067854394,-107.13229747847996,-3.102529893445508,13.005112304599942,-1.7342622150615359,0.5862820868473163,-0.07685291194163626,0.03401057152162584,0.8057350283157895,-0.03579852394573149,0.16446732662960484,1.8805734283646385,,,,,,,,,,,12.32440630396616,12.847491995906486,-0.467288208464491,0.056849840643962514,0.0
2589655053,88.39999999999998,0.13063425754000002,0.012864901039999998,0.09290822420000001,1.3715118908000001,0.3068211475999999,-10.15011648,,,,420.00801714285717,106.53114714285711,-106.53114714285711,0,,,,,,,,,,,,,,22.957688893309054,99.4664444875074,-113.11053887494987,-3.213504063606356,13.317333951927788,-1.861268262067788,23.31110475355824,101.54394488017387,-107.29748499711494,-3.119747825548161,13.01783192446915,-1.6256400602958148,0.583097905476183,-0.07753861271747618,0.035300323890988604,0.8079217857847883,-0.033863789598572266,0.1672349329378772,1.888437364814527,,,,,,,,,,,12.141683162853298,12.656883913670448,-0.4680851407671197,0.05959755256754843,0.0
2589755053,88.5,-0.014089892480000015,-0.011414694984,0.05788200274399999,1.4609894575999995,0.5978362612,-9.841257632000001,,,,420.28426499999995,106.80739499999997,-106.80739499999997,1,47.3841949,8.1519991,520.549,22.68691222400911,100.62212806383289,-113.26299999999998,-3.2400002,13.303,-1.7340001,4.0,18.0,0.47500002,0.81000006,22.64739805098367,100.78781709854555,-113.2840486152843,-3.2374469593742043,13.300882745943634,-1.7366156084081117,22.991373292465568,102.87043957241876,-107.4587366189576,-3.1391532144927536,13.02130134404537,-1.6502831050139528,0.5796723489261157,-0.07415850042505313,0.04117456333104138,0.8104228085010626,-0.01951604031739764,0.1687344194911272,1.8981382877848736,,,,,,,,,,,12.005771150612961,12.515406832426951,-0.469203525718222,0.0631898765814885,0.0
2589855053,88.60000000000002,-0.21146496207999996,-0.06855005025199999,-0.008843631124,1.2625619041999996,0.4963811812,-7.512956187999999,,,,420.3549157142857,106.87804571428569,-106.87804571428569,0,,,,,,,,,,,,,,22.324253031148558,102.14281411124304,-113.45618318581369,-3.2165666794772814,13.283567943389116,-1.7580051112549528,22.668478211017973,104.19826310237683,-107.62177209739139,-3.184080775436353,13.017125735770449,-1.672009491112088,0.5772083307608289,-0.07397253037105231,0.04017164826769442,0.8122454932124579,-0.02042314848511752,0.16732260431990387,1.9042280304497767,,,,,,,,,,,12.074192984030292,12.586987671550872,-0.47056819494856805,0.06742930890485216,0.0
2589955053,88.69999999999993,-0.09980729676,0.009325957320000001,-0.020031294492,1.3006875779199996,0.3390276667999999,-7.9371992879999995,,,,420.32963,106.85275999999996,-106.85275999999996,1,47.384189199999994,8.1520344,520.8870000000001,22.052391125961275,103.28277309802544,-113.60100000000006,-3.1990001,13.269001,-1.7760001,4.0,18.0,0.47300002,0.809,22.002073828389733,103.49071097140829,-113.6234445339279,-3.210066494351742,13.27500179552932,-1.7417098398324478,22.342567094567887,105.52294242893564,-107.7773020617021,-3.21346092559463,13.03963469169953,-1.4660017726522738,0.5767141489845654,-0.0777166842821971,0.029520354050490534,0.8127046541698432,-0.04221672159318934,0.16106655394621547,1.9038744250292883,,,,,,,,,,,12.090427137568598,12.603765622825785,-0.471847850073967,0.07141992026625688,0.0
2590055053,88.79999999999995,0.07171752641666666,0.03649042665833333,-0.016127761916666667,1.559815668541667,0.3532911175,-10.317668425000003,,,,420.30508428571426,106.82821428571427,-106.82821428571427,0,,,,,,,,,,,,,,21.685014612437985,104.80096852265493,-113.76487196888596,-3.2797980277590626,13.312813991681317,-1.5256401475353323,22.01314448955877,106.86036950262105,-107.91129551146292,-3.2356815139703423,13.077396916107286,-1.2865479441997918,0.5770114703987385,-0.08091018000462125,0.025659595841410105,0.8123131921782302,-0.052392709967474756,0.16176503152702268,1.902092409097467,,,,,,,,,,,11.966796810592065,12.474437380927245,-0.473062442327691,0.07522010432941446,0.0
2590155053,88.89999999999998,0.07777185380769229,0.02459520612384615,-0.017808815769230765,1.5159720700000001,0.43316762230769246,-11.380104403846154,,,,420.71803666666665,107.24116666666664,-107.24116666666664,1,47.3841834,8.1520698,521.175,21.40673807978146,105.95095537023307,-113.88899999999995,-3.341,13.346001,-1.3360001,4.0,18.0,0.47200003,0.80700004,21.36587336383035,106.11466212844505,-113.906436964492,-3.3449768576690495,13.349182481240652,-1.35166277687706,21.684838814541855,108.19485631228687,-108.03883554944451,-3.2499858487955122,13.107441145968542,-1.3353297398416015,0.5778046121622044,-0.08061688290574526,0.029335123774563404,0.8116530721037833,-0.0461892258077778,0.16552111037916212,1.9004439700019673,,,,,,,,,,,11.77863346686773,12.27899869108143,-0.4744347459688314,0.07953259148403823,0.0
2590255053,89.0,-0.04127048579166668,-0.0038237493374999976,-0.017016697141666665,1.3536443399999998,0.45145701729166676,-11.442431145833334,,,,420.7135157142857,107.23664571428569,-107.23664571428569,0,,,,,,,,,,,,,,21.031792952196042,107.45301038066846,-114.04898899598354,-3.3774887745186994,13.375191974705768,-1.4797095139360865,21.35661725861293,109.53391020406019,-108.17649457252864,-3.2311998238251913,13.096792332116605,-1.5198792122816143,0.5786869229374433,-0.07935589951980491,0.03284490512573858,0.8110150222127739,-0.03912657193357092,0.1675137628814033,1.8988040710371403,,,,,,,,,,,12.061894127249358,12.574297708226222,-0.47595364761825715,0.08432128149298782,0.0
2590355053,89.10000000000002,-0.017655495523076926,-0.08156331025769231,-0.033849347576923074,0.9925350765384616,0.4307601125153846,-8.022380903846154,,,,421.11060571428567,107.63373571428569,-107.63373571428569,1,47.3841774,8.152105299999999,521.46,20.738821135213335,108.6266748804558,-114.17400000000004,-3.4060001,13.398001,-1.5920001,4.0,18.0,0.47100002,0.80600005,20.698405971968615,108.79178867011223,-114.19166050068014,-3.393693124731457,13.395847280404865,-1.5981535784040446,21.03045027798077,110.86708375201923,-108.33005390548077,-3.2324484828615385,13.07284095714423,-1.675652470408654,0.5791205923870564,-0.08044236452868532,0.030773367681882133,0.8106797140534626,-0.04390045571423966,0.16684188782622367,1.8973183901977406,,,,,,,,,,,12.424518195313214,12.952410989696363,-0.47713225758042693,0.08803885416451117,0.0
2590455053,89.19999999999993,0.04594739607999999,-0.014317340976,-0.029113813820000004,1.00723847564,0.315902699668,-8.50680816,,,,421.1476028571429,107.67073285714284,-107.67073285714284,0,,,,,,,,,,,,,,20.369960923250865,110.13363173924205,-114.33518346435429,-3.293677072163046,13.378344479956795,-1.6481615296762482,20.70157001812344,112.20263844765505,-108.48330751192726,-3.2435841420739937,13.08747943094188,-1.4935445423080385,0.580433518791158,-0.07794441242711707,0.027454752670807676,0.8101035933791336,-0.046603860277306834,0.1588242523646883,1.8944643259960783,,,,,,,,,,,12.580318053454604,13.115030177756502,-0.4779944409959603,0.09076042848280663,0.0
2590555053,89.29999999999995,-0.0003315621702083338,0.02942812595833334,-0.02625642077083333,1.1047277576666668,0.39050849704166674,-9.9056708,,,,421.3398666666667,107.86299666666666,-107.86299666666666,1,47.3841715,8.1521409,521.747,20.08203614019342,111.30993162893334,-114.46099999999996,-3.206,13.363001,-1.692,4.0,18.0,0.47000003,0.804,20.040912494015437,111.47605215067802,-114.48091111178778,-3.2133257989352093,13.354047198437833,-1.6814809220743627,20.372803320389842,113.53557853895542,-108.61842296976221,-3.2410137869149,13.075833067165183,-1.392573294225409,0.581703545870597,-0.07582368812784161,0.028627019943011492,0.809352887637397,-0.04240725537601736,0.15668143837071405,1.8918952064469015,,,,,,,,,,,12.732353016880362,13.273302758601606,-0.4786128753769322,0.09279957960088184,0.0
2590655053,89.39999999999998,0.14421018500000002,0.05893057015999999,-0.0026109778384,1.15980506664,0.28237009119999995,-9.910427636000001,,,,421.63077428571427,108.15390428571426,-108.15390428571426,0,,,,,,,,,,,,,,19.707576624857758,112.82257498236058,-114.64230457687506,-3.2727065149537644,13.281470384283931,-1.5962164499528,20.04564116958918,114.87309736213501,-108.75394586500086,-3.229157109959888,13.06685663972052,-1.3940660604565323,0.5826002890990597,-0.07703199527443692,0.029559456542969605,0.8085597934266346,-0.04251011972968369,0.15969067951727514,1.889432757339694,,,,,,,,,,,12.582557492831366,13.117357670047792,-0.47896558188975985,0.09409477346598612,0.0
2590755053,89.5,0.07972548179200001,0.046771137781200005,-0.0023300323335999993,1.2304555352,0.5781458296,-10.684449044,,,,421.6934357142858,108.21656571428571,-108.21656571428571,1,47.384165599999996,8.1521761,522.065,19.425251143757276,113.96303942511076,-114.77900000000005,-3.3230002,13.22,-1.524,4.0,18.0,0.469,0.80300003,19.374053743037646,114.16307247746393,-114.80071397602595,-3.3265437927146513,13.221357198897369,-1.5331228933004548,19.720866727575416,116.2048538961935,-108.88896277043985,-3.2385907826672535,13.056838386719726,-1.4091351383040205,0.5830589839086564,-0.07508374331864047,0.03708054871163038,0.8081006779075943,-0.02801238082362347,0.1653434859630568,1.8892287947904627,,,,,,,,,,,12.461463068712227,12.990992951371455,-0.47937061234458617,0.09560903419926955,0.0
